rating,content,date,filter_index
5,아이든 어른이든 누구나 이곳에 올 수 있습니다. 한국의 롯데월드는 추운 계절에 더욱 즐겁습니다. 햇볕이 뜨겁지 않고 분위기가 아주 좋기 때문입니다. 시내 중심에 위치해 있어 지하철을 쉽게 이용할 수 있습니다. 입장료도 비싸지 않아 여행과 휴식을 즐기기에 좋습니다. 많은 태국인들이 이곳을 찾습니다.,2024.03.13,0
5,벚꽃 철에 갔었는데 정말 아름다웠어요. 분위기도 좋고 춥지도 않았어요. 다시 갈 기회가 있다면 카메라를 사서 예쁜 사진 많이 찍어서 보여줘야겠어요.,2024.03.01,0
5,정말 아름다운 곳이에요. 여자친구랑 한 번 갔었는데 정말 좋았어요. 기회가 된다면 또 갈 거예요. 너무 좋아서 또 가고 싶어요.,2024.02.04,0
5,"아이들을 위한 아름다운 곳이에요. 특히 휴일에는 줄이 길어요. 아이들이 많을 거예요. 클루에아에서는 놀이기구를 타고, 산책을 하고, 성과 함께 사진을 찍을 수 있어요. 아침 일찍 와서 줄을 서시는 걸 추천합니다.",2024.01.28,0
5,서울에 있는 롯데월드 놀이공원은 정말 크고 넓습니다. 저희는 겨울에 갔는데 인공 눈 쇼가 펼쳐지고 있었어요. 놀이기구도 많고 줄도 꽤 길었어요. 사진 찍을 곳도 많았어요. 사진 찍는 걸 좋아하시는 분들은 아마 좋아하실 거예요.,2024.03.28,0
5,"정말 재밌었어요. 규모는 컸지만 사람도 많았어요. 제가 부지런하지 못해서 몇 가지밖에 못 했지만, 음식은 맛있었고 분위기도 좋았어요. 전반적으로 정말 좋았어요.",2024.03.06,0
5,"롯데월드 어드벤처는 서울에 있는 대형 놀이공원입니다. 다양한 놀이기구, 퍼레이드 쇼, 아이스 스케이트장이 있습니다.",2024.02.01,0
5,정말 좋은 곳이에요. 어린이와 어른 모두 즐길 수 있는 놀이기구가 있어서 아이와 함께 갔는데 정말 재밌었어요. 여자친구도 또 가고 싶다고 했어요. 한국에 다시 가게 된다면 꼭 다시 갈 거예요.,2024.02.24,0
5,"🎄𝐻𝑒𝑦 𝐷𝑒𝑐𝑒𝑚𝑏𝑒𝑟✨ 🏰성에서 펼쳐지는 크리스마스 조명 쇼, 12월의 로맨틱한 크리스마스 분위기를 미리 느껴보세요",2024.12.05,0
5,"사랑스럽고 분위기도 좋고 사람도 많고, 장난감을 가지고 재밌게 놀고 있는 것 같아요. 날씨도 좋아서 친구나 가족과 함께 오기에 적합해요.",2024.03.06,0
4,"워터파크는 서울 중심부에 위치해 있습니다. 두 구역으로 나뉩니다. 매직 아일랜드(실외) #|와 롯데월드 어드벤처(실내)입니다. 어린이와 어른 모두를 위한 40개가 넘는 놀이기구가 있습니다. 자이로 스윙, 자이로 드롭, 자이로 스핀이 인기입니다. ‡ 놀이기구를 이용하고 싶다면 매직 패스를 추천합니다. 파크 곳곳에서 매일 퍼레이드가 열립니다. 하루에 두 번. 제가 간 날은 금요일이었는데, 대부분 학생들이어서 사람이 많았습니다. 평일에는 사람이 적을 줄 알았는데, 아무것도 못 해서 조금 아쉬웠습니다.",2024.02.28,0
4,사진 찍을 곳도 많고 귀여운 놀이공원이에요. 에어컨이 있는 구역과 에어컨이 없는 구역이 있습니다. 놀이기구는 많지만 사람도 많아서 줄을 서야해요😆😆😆😆,2024.02.20,0
5,"서울에 있는 놀이공원입니다. 실내외 놀이기구가 다양하고, 어린이와 성인을 위한 놀이기구도 있습니다. 하지만 줄이 길어요. 아침 일찍 오시는 걸 추천합니다.",2024.02.06,0
5,"롯데월드는 실내와 실외 공간을 모두 갖춘 테마파크로, 날씨가 좋지 않을 때에도 언제든지 즐거운 시간을 보낼 수 있는 독특하고 훌륭한 놀이공원입니다!",2024.02.03,0
5,많은 관광객들이 매료되는 곳입니다. 대부분의 관광객들이 꼭 들러야 할 랜드마크이기도 합니다. 사진 찍을 곳도 많습니다. 가족 단위 여행객이라면 꼭 이곳으로 데려가세요. 잊지 못할 추억을 선사할 것입니다.,2024.02.01,0
5,"티켓에는 익스프레스 패스 3장이 포함되어 있어 가성비가 매우 좋습니다. 이렇게 방문할 수 있는 흔치 않은 기회라 소중한 시간을 절약할 수 있고, 거의 모든 고전 작품들이 포함되어 있습니다. 프랑스 혁명은 직접 경험해보지는 못했지만, 다음에 꼭 경험해 보고 싶습니다.",2025.01.23,0
5,"서울에서 가볼 만한 곳을 한국 친구들에게 추천해 달라고 했더니, 실내와 실외 놀이공원이 모두 있는 롯데월드를 추천해 줬어요. 비가 와도 괜찮아요. 오전 10시부터 오후 9시까지 영업해요. 지하철을 타고 잠실역 3번 출구로 나와 안내 표지판을 따라가세요. 현장보다 씨트립에서 티켓을 사는 게 더 좋아요. 입구에서 티켓을 교환할 수 있어요. 지하 1층은 기본적으로 4D 게임으로 구성되어 있고, 1층은 실내 게임, 2층은 야외에서 다양한 신나는 프로젝트를 즐길 수 있고, 3층은 관광 열차, 4층에는 열기구가 있어요. 교복을 입고 노는 한국 학생들이 많은데, 거의 십 대들 같아요. 먹거리, 마실 거리, 즐길 거리가 많아요. 나간 후에는 바로 롯데백화점으로 갈 수 있어요. 하루 종일 놀다 보면 지치거든요.",2024.04.30,0
5,"서울에서도 인기 있는 명소인 롯데월드. 꼬마 어른들의 천국이라고 할 수 있죠. 놀이기구를 탈 때마다 줄을 오래 서지 않아도 되어서 순조롭게 즐길 수 있었던 기억이 납니다. 해적선은 꼭 타야 합니다. 시설 외에도 밴드 공연도 있었습니다. 실내 천장 아치 디자인이 정말 아름다웠습니다. 롯데월드에서 헤어 액세서리도 기념품으로 사고, 언니🍦와 아이스크림도 먹고, 공연자들과 사진도 찍었습니다. 롯데월드를 방문한 추억은 정말 좋고 소중히 간직할 가치가 있습니다!",2024.06.09,0
5,"날씨에 큰 관계없이 즐길수 있는 놀이동산이라 사시사철 사람이 붐비는데요, 야외에 있는 놀이기구들이 확실히 더 다이나믹하긴 하지만 실내에서만 즐겨도 재미있게 보낼 수 있어 만만하게 찾기 좋은 것 같아요. 잠실에 위치한 롯데월드가 원조인데 부산에도 생겼다니까 머지 않은 시간내에 방문 해 볼 생각입니다. :)",2024.06.08,0
5,"최근에 2번 갔다오며 2번째 가는 날(24.4.21)에는야무지게 접이식 의자까지 챙겨갔습니다.하지만 토요일이 아닌 일요일이였고날씨가 화창하지 않아 사람이 많지 않아서의자를 잘 활용하진 못했습니다! 1번째 갔던 날보단 사람이 많이 없더라고요.친구들과 가족들과 가도 좋은 곳으로 추천합니다!팁: 어트랙션 일부(후렌치 레볼루션, 혜성특급 등 탑승 예약제로 바뀌어 정해진 시간에 줄 서서 미리 표를 받아놓아야합니다. 예를 들어 탑승 예약제가 아닌 아트란티스를 줄 서서 2시간 기다리다가 탑승 예약제 시간인 1시에 표를 못받는 대참사가 일어나지 않게.. 주의하세요! 어떤 어트랙션을 먼저 탈지를 잘 생각해보세요 :)주소: 서울 송파구 올림픽로 240",2024.06.06,0
5,"7월 대학교 여름방학 때, 장거리 연애 중인 남자친구를 만나러 한국에 갔어요. 7월 2일이 마침 제 생일이었는데, 남자친구가 한국 교복을 빌려주러 데려갔어요. 하루 종일 롯데월드 테마파크에 갔어요. 목요일이었지만 사람이 많았어요🥹 각 시설마다 1시간 30분씩 줄을 서야 했어요. 실내와 실외가 있어요. 실외는 햇살이 강해서 36~39도 정도예요. 양산이 없으면 열사병에 걸리기 정말 쉬워요. 남자친구가 그날 숙소로 돌아와서 머리가 너무 아프고 어지러웠다고 했어요. 저도 거의 이성을 잃을 때까지 줄을 서 있었어요. 하지만 어쩔 수 없었어요. 제 생일이었거든요. 다음에는 다른 계절을 선택해야 할 것 같아요.",2023.08.16,0
4,🤍추천 이유:재미있는 놀이기구와 환상적인 퍼레이드를 보기 좋고 놀이공원에 왔다는 두근거림도 어린시절로 돌아가게 해주는 것 같아요!🎡🎢🎠연인 혹은 친구와 함께가기 좋아요~!아이들과 함께오면 아이들에게 잊지 못할 좋은 추억이 될거에요~!예쁜 사진을 남기기에도 좋아요! 📷🙏도움말:사람이 비교적 없는 평일에 가는걸 추천드려요..!!📍롯데월드 주소: 서울 송파구 올림픽로 240영업/운영시간: 월~일 10:00~22:00,2024.06.22,0
5,"다양한 즐길 거리가 있는 넓은 실내 놀이터로, 크고 작은 아이들 모두에게 적합합니다. 어린이 놀이터는 기본적으로 1층 측면에 있습니다. 열기구 탑승을 위해 줄을 서야 하며, 인원수는 1인당 배정됩니다. 음식물 반입은 금지되어 있습니다. 놀이터에는 음식물 반입이 가능하며, 다양한 프로그램이 준비되어 있습니다. 매트를 지참하고 프로그램이 진행되는 장소에서 미리 준비하시면 됩니다. 프로그램은 꽤 흥미롭지만, 일부 시설의 대기 시간이 긴 편입니다.",2024.02.18,0
5,"이곳은 서울을 대표하는 관광 명소로, 3세대가 함께 식사하기에 적합합니다. 여름에는 어디든 더운 날씨이기 때문에 이곳은 분명 훌륭한 피서지입니다. 모든 시설이 실내에 있어 더위를 걱정할 필요가 없고, 모든 시설이 중앙 냉방으로 되어 있어 온도도 적당하며, 내부 시설도 훌륭하고 서비스도 매우 좋습니다. 정말 좋은 경험이었기에 방문할 가치가 충분합니다.",2025.07.08,0
5,"매월 한국에 번역도 없이 가고 있는 나입니다만 첫 롯데월드에 갔다 왔습니다🤣석촌호수 바로 옆에 있으므로 꽃놀이 시즌, 많은 사람… 물건은 60분 정도일까? VR의 어트랙션을 타고 있었지만 퀄리티도 높게 즐거웠습니다!",2024.04.18,0
5,"롯데월드 테마파크의 벚꽃 또는 한국 벚꽃 마음속에 피는 벚꽃 🌸 지하철 2호선, 8호선 잠실역 4번 출구 지하철역 옆에 롯데월드 테마파크가 있습니다.",2024.04.04,0
5,"어른과 아이 모두 함께 놀기에 정말 좋은 공원입니다. 게임 시설은 매우 다양합니다. 범퍼카, 번지점프 머신 등 어린이용 모바일 게임도 준비되어 있습니다. 그다지 신나지는 않습니다. 시설과 식당도 많고 모든 것이 준비되어 있어 매우 편리합니다. 이 공원에 매우 만족하고 있습니다. 다른 플랫폼보다 저렴한 티켓을 여기서 구매하는 것도 추천합니다. 저희는 입장 30분 전에 전자 티켓을 구매하고 지정된 카운터에서 실물 티켓으로 교환했는데 매우 편리했습니다.",2024.04.04,0
5,"롯데월드 서울은 서울 잠실역에 위치해 있습니다. 역에서 내리면 롯데월드와 롯데몰로 바로 연결됩니다. 롯데월드 표지판을 쉽게 찾을 수 있으며, 도심에 위치하여 교통이 편리합니다. 넓은 면적뿐만 아니라 다양한 편의시설을 갖추고 있습니다. 티켓은 온라인으로 미리 예매할 수 있으며, 현장에서 구매하는 것보다 저렴하고, 전자 바우처를 이용하면 더욱 편리하게 이용할 수 있습니다. 입구에서 QR 코드를 직원에게 제시하면 티켓을 받을 수 있습니다. 다양한 모바일 게임 시설(회전목마, 회전 바구니, 4D 사격장, 거울 미로, 스페인 해적선, 신드바드의 모험, 아틀란티스, 파라오의 분노, 공포의 무덤, 회전 그네, 자유낙하, 번지점프, 어린이 대관람차, 제네바 크루즈 등)이 마련되어 있습니다. 실내와 실외로 나뉘어 있으며, 실내는 비바람에도 안전하게 즐길 수 있습니다. 정기적으로 공연이 펼쳐집니다. 모든 모바일 게임을 가방이나 배낭을 내려놓을 필요는 없습니다. 대부분은 직접 들고 다녀야 합니다. 야외 활동은 날씨에 따라 달라집니다. 비나 눈이 많이 오면 일부 모바일 게임이 중단될 수 있습니다. 날씨가 좋으면 모든 게임을 플레이할 수 있습니다. 가족 나들이에 매우 적합합니다. 하루 종일 공원에 머물며 지칠 때까지 플레이할 수 있습니다. 공원 내에는 간식 가게와 식당이 많아 배고픔을 걱정할 필요가 없습니다.",2024.03.24,0
5,"넓고 하루에는 돌아갈 수 없다!어트랙션뿐만 아니라 포토 스팟도 충실하고 있어, 추억도 많이 만들 수 있습니다! 매우 싸다!",2024.03.01,0
5,"티켓을 하루 일찍 예매했는데, 티켓 수령 장소가 공원 입구에서 멀리 떨어져 있고, 안내가 부족하여 여러 직원에게 티켓 교환 카운터를 찾아달라고 부탁해야 했습니다. 공원은 크지 않지만 안내 표지판이 부족하여 공원 내에서 길을 잃기 쉽고, 공원 도로가 미로처럼 복잡하고, 지도도 보기가 더 어렵습니다. 각 시설마다 120~180분씩 줄을 서야 합니다.",2024.02.20,0
5,"고등학생 때 갔던 한국유학에서 서울에 있는 롯데월드에 다녀왔습니다✨ 궁금했던 유니폼 대여 사진을 찍거나 실내 시설이 메인이므로, 날씨에 신경 쓰지 않고 즐길 수 있습니다 🫶 #서울 #롯데월드 #한국유학 #제복대여",2024.01.14,0
5,"롯데월드를 돌아다니면 먹을 것도 볼 것도 많습니다. 이곳은 정말 크고, 많은 사람들과 많은 상점들로 가득 차 있습니다. 잘 개발되어 있고, 쇼핑몰은 현대적입니다.",2023.11.29,0
5,"롯데월드는 정말 넓어요. 저희가 입장했던 지하 1층부터 4층까지 놀이시설이 가득해요. 야외 공간의 매직 아일랜드는 제외된 거죠. 마치 마법의 공간에 온 듯한 놀라운 경험을 할 수 있어요! 겉보기에는 백화점인데, 안에 어떻게 이렇게 많은 게 있을 수 있죠? 실내 공간 하나만으로도 마치 레오푸 빌리지가 꽉 들어찬 것 같아요! 지하에는 얼음 궁전 같은 대형 아이스링크도 있는데, 이용료가 따로 있고 롯데월드 입장권에 포함되어 있지 않아요! 실내에는 정적인 놀이시설만 있다고 생각하지 마세요. 정적인 놀이시설과 스릴 넘치는 놀이시설이 모두 있어요. 가장 인기 있는 놀이시설은 롤러코스터와 열기구일 거예요. 롤러코스터는 어느 놀이공원에서나 인기 있는 놀이시설이고, 롯데월드는 줄이 정말 길어요. 하지만 정말 놀라워요. 백화점 실내 건물을 걷는 기분을 상상해 보세요. 아트리움에는 트랙이 있고, 롤러코스터가 휙 지나가죠. 예를 들어, B1 입구에 있는 와일드 플라이트는 유니버설 스튜디오 재팬의 미니언즈 어드벤처와 비슷한데, 모두가 차에 앉아 놀이기구의 스토리를 따라가는 방식입니다. 중간에 작은 물보라가 튀는데, 좀 더 실감 나게 느껴집니다. 대형 놀이공원인 만큼 퍼레이드는 필수죠! 입장 시 롯데월드 앱을 다운로드하거나 당일 놀이기구 소개와 함께 퍼레이드 시간을 꼭 확인하세요~ 회전목마도 어른 아이 할 것 없이 꼭 들러야 할 시설입니다. 아이들은 놀러 가고, 어른들은 사진 찍으러 오는 경우가 많죠~ 방에서 나와 스카이 브릿지를 건너면 바로 매직 아일랜드의 성이 보입니다. 순식간에 디즈니에 대한 오마주를 하는 듯한 데자뷔가 느껴집니다. 하하하하. 매직 아일랜드는 주로 스릴 넘치는 놀이기구로 구성되어 있는데, 비교적 큰 진폭의 진자, 회전 그네 등이 있습니다. 예를 들어, 이 비행접시 모양의 고공 회전은 해적선의 강화된 버전으로 여겨집니다. 트랙 위에서 계속 흔들리고 돌면서 어지러워요~ 앵그리갓 비슷한 시설도 있어요. 서울 롯데월드는 석촌호수 근처에 있고, 옆에 고층 빌딩들이 있어요. 앉아서 보는 풍경이 정말 아름다울 거예요! 놀이공원 마니아라면 롯데월드는 꼭 가볼 만하다고 생각해요. 티켓 가격도 그렇게 비싸지 않고요. 사실 대만 레오푸 빌리지랑 크게 다르지 않지만, 안에 있는 놀이시설은 가볼 만해요. 특히 실내에 있다니 정말 대단하다고 생각해요. 길가에 SOGO가 있는데, 사실 여기가 놀이공원인 게 상상이 가시나요? 해리포터가 안에서 흔적 없는 스트레칭 마법을 걸고 있는 것 같아요. 하하하하",2023.10.25,0
5,"롯데월드 놀이공원은 놀이기구 하나당 시간이 꽤 오래 걸리기 때문에 하루 종일 이용하는 것을 추천합니다. 어떤 놀이기구는 다시 들어가려면 줄을 서야 할 정도입니다. 시간 낭비처럼 느껴지기도 합니다. 그냥 신나게 즐기고, 분위기도 느끼고, 예쁜 사진도 찍고 싶다면 가도 좋습니다. 그리고 가장 중요한 건 실내와 실외 놀이기구가 모두 있다는 것입니다. 비가 오면 비가 그치자마자 실외 놀이기구가 바로 작동하지 않기 때문에 비가 오지 않을 때 오시는 것을 추천합니다. 아쿠아리움은 정말 훌륭합니다. 이렇게 희귀한 동물들을 볼 줄은 몰랐는데, 아쿠아리움이 가장 인상적입니다.",2023.09.25,0
5,"실망할 리가 없어요. 이번에는 디스커버리 서울 패스로 티켓을 교환했어요. 하루 종일 여기서 보내는 걸 추천합니다. 즐길 거리가 다양하고, 저녁에는 흥미로운 쇼도 많이 볼 수 있어요.",2023.06.28,0
5,"하루 종일 가기는 힘들어요. 사람이 너무 많아서 게임을 할 시간이 없어요. 전반적으로 경치가 아름답고, 돈 아깝지 않고, 재밌어요.",2024.08.08,0
5,"여러 번 방문하는 데이트 장소 ♡ 어른도 아이도 즐길 수 있는 멋진 공간! 안에서는 스케이트도 할 수 있고, 어트랙션은 실내와 옥외에 있으므로 하루 종일 즐길 수 있습니다 🥰",2023.11.20,0
4,"비가 와서 아이들을 데리고 실내 롯데월드에서 생일 파티를 하기로 한 건 정말 좋은 선택이었어요. 야외 행사가 많이 열리지 않아서 아쉬웠고, 인기 있는 실내 행사는 줄이 너무 길었어요. 그래도 키즈존은 사람이 덜 붐볐고 아이들이 신나게 놀았어요. 전반적으로 괜찮았어요.",2025.04.05,0
5,"사진 촬영이 훌륭하고, 오락도 많고, 신나는",2025.06.03,0
5,Trip.com은 매우 저렴한 가격을 제공합니다. 공원 내에 실물 티켓을 수령하는 카운터가 있어 관광객이 입장권을 예약하는 데 매우 편리합니다. 한국의 롯데월드는 부모와 자녀가 함께 즐기기에 아주 좋은 곳입니다. 온 가족이 공원에서 하루 종일 신나게 놀며 좋은 추억을 만들 수 있습니다.,2024.04.03,0
5,"대규모 실내 레크리에이션 프로젝트는 각 프로젝트마다 고유한 특징을 가지고 있습니다. 여름에는 덥지 않지만, 인기가 너무 많아 사람이 너무 많습니다. 모든 프로젝트는 예약제로 운영됩니다. 모든 프로젝트는 예약 후, 시간에 맞춰 직접 참여해 보세요.",2024.08.13,0
5,롯데월드는 야외와 실내를 모두 갖춘 테마파크입니다. 퍼레이드는 경쾌한 삼바의 리듬을 타고 시작되었습니다.,2025.06.23,0
5,포켓몬과의 콜라보레이션이 있다는 것에서 갔습니다.상상보다 넓게 어트랙션도 많아 매우 즐거운 시간을 보냈습니다.,2025.04.06,0
4,"그날 기온은 영하 7도였습니다. 공원 내 스릴 넘치는 놀이기구는 대부분 야외 공원에 위치해 있어, 빠른 티켓을 구매하지 않으면 인기 놀이기구를 타려면 60분 이상 기다려야 합니다. 날씨가 매우 춥습니다. 실내 공원의 경우, 공원 소프트웨어를 다운로드하고 예약을 해야 합니다. 그렇지 않으면 많은 특별 활동과 놀이기구가 밤에 문을 닫아 공원 내 시설과 공연을 제대로 즐길 수 없습니다. 전반적으로 방문할 만한 가치가 10점 만점입니다. 휴대폰 소프트웨어에 표시된 활동 시간을 준수하기만 하면 10가지 이상의 스릴 넘치는 활동을 즐길 수 있습니다. 또한, 오후 7시 이후에는 조명 행사도 진행됩니다. 매우 아름다워서 가족과 함께 사진을 찍을 만합니다.",2024.12.29,0
5,"롯데월드 + 민속박물관 + 아쿠아리움 패키지는 가성비가 매우 좋습니다. 롯데월드와 민속박물관은 같은 곳에 있고, 아쿠아리움은 롯데쇼핑센터 안에 있습니다. 공원 입구에서 티켓을 구매한 후 1~2시간 정도 아쿠아리움을 둘러보신 후, 롯데월드 놀이공원으로 이동하시는 것을 추천합니다. 놀이공원에서 거의 다 놀았지만 너무 늦지 않았다면 민속박물관으로 이동하세요. (공원 내에 민속박물관으로 연결되는 통로가 있습니다. 입장 후 스탬프를 찍고 다시 롯데월드 놀이공원으로 돌아와 계속 놀이를 이어가세요.)",2024.09.22,0
5,서울에 살지 않아 어릴 땐 가는 날이 정말 특별했던 곳. 이제는 언제든 마음만 먹으면 갈 수 있는 곳이 되어 어른이 되었음을 실감나게 해준다. 에버랜드보단 롯데월드를 선호하는 편인데 그나마 부지가 작아 많이 걷지 않아도 되는 장점이 있다. 스릴 있는 놀이기구들이 많다,2024.07.27,0
5,서울 지하철 잠실역과 연결되어서 교통편이 좋다.실내 어드벤쳐가 있어서 비오거나 덥고 춥고 날씨가 좋지 않은 날 방문해도 즐길 수 있는 놀이공원. 롯데월드는 낮에 방문해서 저녁에 라이트업 야경까지 볼수있다. 밤되면 켜지는 조명이 너무 아름답다.,2024.07.02,0
5,롯데월드는 겨울에 가야 진짜를 만날수있죵!! 4계절 내내 좋긴 하지만 크리스마스 시즌에 가면 너무 이쁘게 꾸며져있는 롯데월드를 볼수있어요 ㅎㅎ 유치원때부터 30대인 지금까지 추억이 너무 많은 도심에 유일하게 있는 롯데월드! 한국인이라면 다들 좋아하죠 ㅎㅎ,2024.06.28,0
5,롯데월드는 많이가봤지만 크리스마스 시즌에는 처음가봤어요! 티켓은 끊어놓고 마감시간되기 전에 가가지고 놀이기구는 못 탔지만 사진보니 티켓값은 한거같아요 춥지만 예뻐서 계속 찍게되는 마법언제 다시 한 번 갈거같아요 회전목마는 사람들이 다 찍고있어서 사진찍기 힘들었어요,2024.06.23,0
4,대한민국의 대표적인 놀이동산입니다. 서울을 방문한다면 방문을 추천드리고 야외 및 실내 놀이동산이 구비되어 있어 다양한 놀이기구가 있습니다. 특히 바이킹과 자이로드롭은 꼭 한번 타시는걸 추천드립니다. 익사이팅한 하루를 즐기고 싶고 즐거운 하루가 되고 싶다면 꼭 추천해요~!,2024.06.09,0
5,롯데월드는 언제가도 즐거운 거 같아요 한 번 가면 다음 날 피곤해서 하루 종일 누워있지만..가끔 놀이기구 타고싶을 때나 크리스마스 시즌일 때 한 번씩 가고는 하는데 재미있어요 어릴 때나 현재나 퍼레이드 좋아하는 건 여전해서 놀이기구 보단 퍼레이드 공연이 더 좋아요 !-! 줄 서는 거만 아니면 더 좋은데 항상 사람이 많네요 저는 혜성특급 제일 좋아하는데 여러분들은 어떤 놀이기구 좋아하세요?!,2024.06.08,0
4,"공원은 꽤 넓고, 실내와 실외로 나뉘어 있어요. 실내는 아이들이 놀기에 더 적합하고, 실외는 자유낙하 등 스릴 넘치는 놀이기구가 많아요. 기본적으로 생각할 수 있는 모든 시설이 갖춰져 있어요. 제가 실내에 있을 때 우연히 스태프들의 퍼레이드를 봤는데, 다들 이 일을 정말 좋아하는 게 보여요. 공연에 정말 헌신적이에요! 즐거워하는 모습을 보니 저도 뿌듯했어요. 😂 밖에서 놀다가 갑자기 비가 와서 얼른 실내로 뛰어들었어요. 아쉬웠어요~",2024.06.06,0
5,"반 친구, 연인, 혹은 다른 사람들과 함께 가기에 아주 좋은 곳이에요. 마치 디즈니랜드의 축소판 같아요. 롯데월드는 도심 속 놀이공원이에요. 도심 속 놀이공원의 장점은 비가 올 때 모든 시설을 밖에서 즐길 수 있다는 거예요. 롯데월드에 가면 다양한 헤어핀을 꼭 사서 가져가세요. 갈 때마다 사람이 너무 많아서 시설과 푸드코트 모두 줄을 서야 해요. 롯데월드에 가면 꼭 밖에서 성🏰 사진을 찍어보세요. 정말 아름다워요. 추천해요",2024.06.05,0
4,"평일인데도 사람이 너무 많아요. 놀이기구를 더 타려고 매직 패스를 샀는데, 놀이기구 하나 탈 때마다 60분 넘게 기다려야 하고, 인기 놀이기구는 120분씩 기다려야 해요. 정말 말도 안 돼요. 더 많은 경험을 하고 싶다면 매직 패스를 사야 해요. 매직 패스를 사지 않으면 하루 종일 놀이기구를 세 개밖에 탈 수 없다는 게 믿기지 않아요. 게다가 먹을 것도 많고 가격도 적당해요. 마지막으로, 공원 내 안내 표지판이 거의 없다는 점이 아쉬워요. 표지판도 명확하지 않아요. 길을 찾으려면 종이 지도에 의지해야 해요.",2024.05.19,0
5,많은 관광객들이 매료되는 곳입니다. 대부분의 관광객이 꼭 방문해야 할 곳입니다. 사진 찍을 곳도 많습니다. 가족 단위 여행객이라면 꼭 이곳으로 데려가세요. 잊지 못할 추억을 만들 수 있을 거예요.,2024.04.06,0
5,미니소드 3: 투모로우 이번 티렉스 팝업은 앨범 콘셉트에 맞춰 정말 아름다워요. 🤴🏼🧡🍁🦊 📅 오늘 - 4월 14일 📍 롯데월드몰 1층 아트리움,2024.04.03,0
5,"매우 넓고 많은 차량이있었습니다. 그 날은 오전은 비였습니다만, 실내의 시설도 탈것도 충실하고 있었으므로 즐길 수 있었습니다!오후부터는 밖의 에리어에도 갔습니다만, 정말로 넓고 하루 종일 놀 수 있습니다. 좋아하는 아이돌이 와서 성지 순례로도 즐길 수 있습니다 ☺️✨",2024.01.26,0
5,위치가 편리합니다. 지하철역에서 테마파크까지 도보로 5~10분밖에 걸리지 않습니다. 근처에 대형 쇼핑몰이 있습니다. 테마파크는 규모가 크고 실내외 시설과 다양한 특별 놀이기구를 갖추고 있습니다. 테마파크 안에는 다양한 종류의 레스토랑도 있습니다. 서울 여행 시 방문할 만한 곳입니다.,2025.03.17,0
5,놀이시설이 정말 많아요. 특히 신나는 실내 놀이기구가 많다는 게 특징이에요. 각 시설을 이용하려면 꽤 오랜 시간 줄을 서야 해요. 시간을 절약하고 싶다면 패스트패스 티켓을 구매하는 걸 추천해요!,2023.12.31,0
5,더 많은 사람들,2024.08.05,0
5,"정말 아름다웠어요! 12월, 크리스마스가 가까워서 갔는데 정말 가볼 만한 곳이에요! 장식도 귀엽고 놀이기구도 재밌었어요. 실내 놀이기구는 가족끼리 가기에 딱 좋고, 아기자기해서 시간 가는 줄 모르겠더라고요. 각 놀이기구는 오래 기다리지 않았지만, 실외 놀이기구는 타보지 않았어요. 실외 놀이기구 줄이 너무 길었거든요!",2025.01.08,0
4,"영업/운영시간: 10:00~21:00 ( 금,토 : 10:00~22:00 운영) 주소: 서울 송파구 올림픽로 240추천 이유: 확실히 수도권에서 사시면 가기 좋은 곳인 거 같아요.저도 가까워서 자주 가는데 확실히 그래서 그런가 사람이 너무 많은 거 같습니다 ㅠㅠ 그래도 여름에 유일하게 갈 수 있는 놀이공원인 거 같아요",2024.06.25,0
4,"첫 도한에서 첫 입구 세계! 모두가 새롭게 무엇이든지 두근두근하고 있었습니다만, 그중에서도 롯데 월드는 매우 즐거웠습니다! 푸닷컴에서 찍었습니다만, 무심코 사용할 수 있었습니다.",2024.03.08,0
3,"처음으로 롯데월드에 갔습니다.실내와 옥외에 여러가지 어트랙션이 있습니다.실내에는 에스컬레이터나 엘리베이터가 있어, 매우 신선했습니다. 「신드바드의 모험」, 「혜성 특급」 「아틀란티스」, 「프렌치 레볼루션」 등, 절규계를 좋아하는 사람이 즐길 수 있는 롤러코스터가 충실하고 있었습니다. 특히 「혜성 특급」은 어트랙션 건물의 외형으로부터는 상상할 수 없는 스릴을 맛볼 수 있습니다. 여름에 갔습니다만, 「월드 모노레일」의 모노레일내는 냉방이 설치되어 있지 않기 때문에 매우 덥고, 창도 열리지 않기 때문에 열사병에 주의가 필요합니다. 유원지 내에 프리쿠라가 몇 개소 있고, 롯데월드 캐릭터들의 디자인도 선택할 수 있기 때문에 기념으로 찍는 것을 추천합니다. 고객은 체감으로 한국인 80%: 일본인을 포함한 외국인 20%와 같은 비율이었습니다.",2024.02.14,0
5,"매우 만족스러운 예약이었습니다. QR 코드를 서비스 데스크에 가져가면 바로 티켓을 교환할 수 있습니다. 이 롯데월드는 모든 분, 특히 커플이나 아이와 함께 여행하는 분들께 강력 추천합니다. 가장 추천하는 네 가지 놀이기구는 다음과 같습니다. 1. 밤에 조명이 켜지면 매우 아름다운 회전목마. 2. 열기구 관람차에서 행사장 주변을 열기구로 둘러보는 것은 정말 멋진 경험입니다. 3. 중앙 무대에서 펼쳐지는 댄스 공연, 특히 외국인 댄서들이 선보이는 열정적인 삼바 댄스는 잊을 수 없는 추억을 선사합니다. 4. 웅장한 퍼레이드",2023.08.23,0
