rating,content,date,filter_index,review_length,weekday,text_length
1,직원들 때문에 정말 속상해요 특히 풍선 타는 사람들 때문에요 부모님 늦게 오신다고 3살 아들을 쫓아낸 그 남자 때문에요 직원들이 너무 화가 나고 피곤해 보여요,2023-08-19,0,89,Saturday,88
1,12월 30일 최악의 줄서기,2024-12-30,0,15,Monday,15
1,티켓은 라이더들의 교통 상황을 고려하면 비쌉니다 대기 시간이 길고 장소가 붐빕니다,2024-10-16,0,45,Wednesday,45
2,너무 붐벼요 줄도 길고요 저희는 딱 한 번만 탈 수 있었어요,2025-04-10,0,33,Thursday,33
1,오래된 시립 공원 가치가 없어,2023-12-21,0,16,Thursday,16
1,많은 많은 사람들,2024-12-22,0,9,Sunday,9
1,매우 나쁘고 오래되었고 매우 비쌉니다,2024-06-12,0,20,Wednesday,20
2,너무 혼잡해요,2025-02-24,0,7,Monday,7
1,온 가족이 즐길 수 있는 아주 즐거운 곳,2025-05-05,0,22,Monday,22
1,웹사이트에 휴관 공지가 있더라고요 공원 측과 tripcom에 문의해 봤지만 아무도 확실하게 알려주지 않았어요 끝까지 가서 문 닫은 걸 보고 싶지 않았거든요 공원의 내부 사정을 잘 모르는 건 정말 안타까운 일이에요 공원이 정비를 위해 휴관했다는 걸 확인할 수 없다면 도대체 무슨 큰 시설인 거죠,2025-07-18,0,163,Friday,163
1,최악의 경험이었어요 방문할 가치조차 없었어요 직원들이 tripcom에서 구매한 패스에 대해 제대로 설명하지 않았고 QR 코드를 보여줬는데도 줄을 서라고 했어요 줄이 길었고 직원들은 성실하지 않았어요 1시간씩 줄을 서서 줄을 서서 맨 앞에 서 있는 아이 키를 재러 온 게 전부였어요 놀이기구를 탈 때마다 한 시간 넘게 걸렸고 관리도 엉망이었어요 다시는 안 갈 거예요,2025-06-08,0,203,Sunday,203
5,저는 이곳을 정말 좋아합니다 제 딸아이가 4살인데 정말 좋아해요 롯데월드 테마파크에서 하루 종일 놀 수도 있고 티켓 가격도 정말 만족스럽습니다,2024-03-15,0,79,Friday,79
5,아이든 어른이든 누구나 이곳에 올 수 있습니다 한국의 롯데월드는 추운 계절에 더욱 즐겁습니다 햇볕이 뜨겁지 않고 분위기가 아주 좋기 때문입니다 시내 중심에 위치해 있어 지하철을 쉽게 이용할 수 있습니다 입장료도 비싸지 않아 여행과 휴식을 즐기기에 좋습니다 많은 태국인들이 이곳을 찾습니다,2024-03-13,0,160,Wednesday,160
5,벚꽃 철에 갔었는데 정말 아름다웠어요 분위기도 좋고 춥지도 않았어요 다시 갈 기회가 있다면 카메라를 사서 예쁜 사진 많이 찍어서 보여줘야겠어요,2024-03-01,0,79,Friday,79
5,정말 아름다운 곳이에요 여자친구랑 한 번 갔었는데 정말 좋았어요 기회가 된다면 또 갈 거예요 너무 좋아서 또 가고 싶어요,2024-02-04,0,67,Sunday,67
5,아이들을 위한 아름다운 곳이에요 특히 휴일에는 줄이 길어요 아이들이 많을 거예요 클루에아에서는 놀이기구를 타고 산책을 하고 성과 함께 사진을 찍을 수 있어요 아침 일찍 와서 줄을 서시는 걸 추천합니다,2024-01-28,0,111,Sunday,111
5,서울에 있는 롯데월드 놀이공원은 정말 크고 넓습니다 저희는 겨울에 갔는데 인공 눈 쇼가 펼쳐지고 있었어요 놀이기구도 많고 줄도 꽤 길었어요 사진 찍을 곳도 많았어요 사진 찍는 걸 좋아하시는 분들은 아마 좋아하실 거예요,2024-03-28,0,121,Thursday,121
5,정말 재밌었어요 규모는 컸지만 사람도 많았어요 제가 부지런하지 못해서 몇 가지밖에 못 했지만 음식은 맛있었고 분위기도 좋았어요 전반적으로 정말 좋았어요,2024-03-06,0,84,Wednesday,84
5,사용하기 쉬운 스캔하고 카드를 받으십시오 가격은 이벤트에서 구매하는 것보다 더 가치가 있습니다 하지만 나는 거의 플레이하지 않는다,2025-07-21,1,72,Monday,72
4,시설이 오래되고 에어컨도 없어서 여름에는 엄청 더울 것 같아요 마침 그날은 포켓몬 이벤트가 있어서 관련 테마 장식이 많았어요,2025-07-21,1,69,Monday,69
5,아이들이 정말 좋아해요,2025-07-21,1,12,Monday,12
5,그곳은 꽤 큰데 하루면 충분할 것 같아요,2025-07-20,1,22,Sunday,22
5,사용하기 쉽고 티켓을 구매하기 위해 줄을 설 필요가 없어 매우 좋습니다,2025-07-20,1,39,Sunday,39
5,매우 감사합니다,2025-07-20,1,8,Sunday,8
5,편리하고 사용하기 쉽습니다,2025-07-19,1,14,Saturday,14
2,비가 내리고 야외시설이 오픈하지 않아 매직패스가 낭비되었습니다,2025-07-19,1,34,Saturday,34
4,재밌게 놀았어요,2025-07-19,1,8,Saturday,8
5,야외 프로젝트는 현재 유지 관리 중이어서 플레이되지 않았습니다,2025-07-18,1,34,Friday,34
5,이곳은 방문할 가치가 있지만 프로젝트를 플레이하는 데는 시간이 많이 걸립니다,2025-07-18,1,42,Friday,42
4,투어 당일 비가 내려서 모든 야외 활동이 중단되었습니다 다행히 롯데월드에는 실내 공간이 있어서 비가 와도 투어를 즐길 수 있었습니다,2025-07-18,1,73,Friday,73
5,작은 3 고1 딸과 갔습니다혼잡 상태를 모르고 매직 패스 첨부 티켓으로 해 두었습니다 풍선의 놀이기구에 늘어놓으려고 하면 60분 기다렸기 때문에 매직 패스가 있어 쉬웠습니다 패스는 없어도 괜찮을 것 같습니다 원래 디즈니에 익숙해지면 여유네요 딕 패스 정답이었을지도 모릅니다,2025-07-17,1,152,Thursday,152
5,서비스 태도가 매우 좋습니다,2025-07-15,1,15,Tuesday,15
5,좋고 즐거운 곳,2025-07-15,1,8,Tuesday,8
5,실내는 시원해요,2025-07-15,1,8,Tuesday,8
2,실제로는 불가능하죠 하하하하,2025-07-15,1,15,Tuesday,15
5,재미있었습니다 실내이므로 비도 신경쓰지 않고 놀 수 있어서 굉장히 좋았다,2025-07-14,1,40,Monday,40
3,주중에는 사람이 많고 경험은 보통입니다,2025-07-14,1,21,Monday,21
5,티켓 구매 절차가 편리하고 다양한 티켓 종류를 선택할 수 있어 매우 실용적입니다 공원 입구에서 티켓을 스캔하여 바로 입장할 수 있습니다,2025-07-14,1,75,Monday,75
5,온라인으로 구매하고 바로 사용 가능 종이 티켓 교환 불필요 매우 편리,2025-07-14,1,38,Monday,38
5,훌륭하고 사용하기 쉽습니다,2025-07-13,1,14,Sunday,14
5,롯데 월드는 한국 부모자식 여행의 마지막 정류장입니다 올해는 베이 링과 샹디를 닦을 때 아기를 데려갔습니다 사실 롯데에 대한 기대는 많지 않습니다 결국 비교적 오래되었지만 10 살짜리 아기는 여전히 매우 놀고 있습니다 피  마법 패스를 구입하여 6 가지 프로젝트를 닦았습니다 놀라움과 천둥이있었습니다 그러나 가격은 여전히 높으며 두 번째 브러시로 자매를 데려 가야합니다  위치  송포 구 올림픽로드 240  교통  지하철 2 호선 잠실 역 4 번 출구 택시는 비싸지 않습니다 우리는 마포에서 롯데 게이트까지 택시를 타고 약 60 위안입니다  티켓 구매   하루 전에 구입 2 인 380rmb 전자 QR 코드로 공원으로 직접 스캔하면 종이 티켓을 변경할 필요가 없습니다 매직 패스는 공원 입구 매표소에서 구매해야하며 매일 한정 판매되며 오전 11시에 도착하며 대기열에 많은 사람들이 구입할 수 없습니다 5회권  54000원 7회권  75000원,2025-07-13,1,471,Sunday,471
5,이 티켓은 최고입니다,2025-07-12,1,11,Saturday,11
5,놀이시설은 많은데 최소 30분은 줄을 서야 합니다,2025-07-11,1,27,Friday,27
4,괜찮아요 아마 시설이 오래되었을 수도 있고요 쇼핑몰에 있고 제 아들은 게임을 좋아해요 여름이 더 적합해요 실내는 그렇게 덥지 않으니까요,2025-07-11,1,75,Friday,75
2,한 시간 동안 5 분 동안 줄을 서서 장비가 너무 오래되었습니다,2025-07-10,1,35,Thursday,35
5,실내 놀이터에는 다양한 놀이기구가 있어 부모와 자녀가 함께 온 가족에게 적합하며 어린이 놀이방도 매우 깨끗하고 정돈되어 있습니다 실외 시설 중 일부는 개보수 중이며 청소년에게 더 적합한 것으로 보입니다 유일한 단점은 공원 내 버거 패스트푸드 레스토랑의 맛이 정말 평범하다는 것입니다,2025-07-10,1,158,Thursday,157
5,QR 코드로 입장하는 것이 매우 편리합니다,2025-07-10,1,23,Thursday,23
5,매우 편리합니다  3 인 패키지를 구입하는 것이 매우 저렴합니다,2025-07-10,1,36,Thursday,35
5,아이들을 데려 오는 것이 좋지만 아이들은 1 미터 이상을 시도합니다,2025-07-10,1,37,Thursday,37
3,시설이 많지 않아 나이가 적은 어린이에게 적합하며 약간 실망합니다,2025-07-09,1,36,Wednesday,36
5,딸아이를 데리고 서울 시내에 있는 롯데월드에 한국 여행을 가려고 했는데 롯데에서 티켓 구매를 취소할 수 없어서 주문을 못 했어요 마침 트립에서 11 할인 티켓을 팔고 있어서 정말 기뻤어요 딸아이가 너는 아직 어려서 신나는 시설은 못 놀잖아라고 비웃었지만 10년 만에 다시 방문했던 실내 파크에 다시 가게 되어 정말 기뻐요 파크 계획도 포켓몬 특별전도 아직 남아 있고 기념품도 구경하기 좋고요  어린 시절 추억 천국으로 가는 계단 아,2025-07-09,1,241,Wednesday,241
5,아이들을위한 아주 좋은 곳,2025-07-09,1,15,Wednesday,14
5,이곳은 서울을 대표하는 관광 명소로 3세대가 함께 식사하기에 적합합니다 여름에는 어디든 더운 날씨이기 때문에 이곳은 분명 훌륭한 피서지입니다 모든 시설이 실내에 있어 더위를 걱정할 필요가 없고 모든 시설이 중앙 냉방으로 되어 있어 온도도 적당하며 내부 시설도 훌륭하고 서비스도 매우 좋습니다 정말 좋은 경험이었기에 방문할 가치가 충분합니다,2025-07-08,1,189,Tuesday,189
4,좋은 실내 놀이 공원 어린 아이들에게 좋고 붐비지 않습니다,2025-07-08,1,32,Tuesday,32
4,승차 예약 패스트패스 시스템이 잘 몰랐는데결국 2개만 타고 있는데하지만 즐거웠습니다,2025-07-08,1,46,Tuesday,46
4,간단히 말해서 방문할 가치가 있습니다,2025-07-07,1,20,Monday,20
5,티켓을 변경하지 않고 코드를 스캔하는 것이 매우 편리합니다,2025-07-07,1,32,Monday,32
4,한국에 처음 아이를 데려오는 분들도 체험해 볼 수 있고 교통도 편리해요,2025-07-07,1,39,Monday,39
5,놀이기구는 정말 재밌고 프랑스 혁명이 너무 흥미진진해요,2025-07-06,1,30,Sunday,30
5,매우 편리하고 여행 가격은 매우 비용 효율적입니다  칭찬  해외로 갈아 입는 필수 앱,2025-07-03,1,47,Thursday,47
5,매우 재미 있고 흥미 진진한 모험 프로젝트가 많이 있습니다 25 년 전 유원지는 여전히 깨끗하고 아름답습니다 한국 드라마의 추억으로 가득 차 있습니다 경험은 매우 좋고 비용 효과적이며 한국 청소년 데이트를위한 최고의 장소입니다,2025-07-03,1,126,Thursday,126
4,초등학교 단계의 어린이에게 더 적합합니다,2025-07-03,1,22,Thursday,22
5,Tripcom 티켓 구매가 매우 편리합니다,2025-07-03,1,23,Thursday,23
5,재미있었습니다,2025-07-01,1,8,Tuesday,7
4,좋은 느낌 좋은,2025-06-30,1,8,Monday,8
5,이번 롯데월드에 갔을 때는 날씨도 좋고 기온도 적당했습니다 공원에는 사람도 많았고 주변 환경도 깨끗하고 정돈되어 있었고 웨이터들도 친절하고 예의 바르게 응대해 주었습니다 실내외 놀이기구도 있어서 어른과 아이 모두 즐길 수 있었습니다,2025-06-29,1,129,Sunday,129
3,그것은 실내 해피 밸리의 축소 버전이며 특별한 기능은 없으며 모든 프로젝트가 줄 지어 있습니다 권장하지 않습니다,2025-06-29,1,62,Sunday,62
5,친구들과 함께 롯데월드에 가서 10개가 넘는 놀이기구를 탔어요 정말 신났어요 이렇게 좋은 가격에 이용할 수 있게 해주신 TRIPCOM에 정말 감사드려요 다음에 기회가 된다면 꼭 다시 이용하고 싶어요,2025-06-29,1,110,Sunday,110
5,여행 경험은 괜찮습니다 처음 방문하는 사람들은 야외 게임 구역으로 가는 길을 절대 찾을 수 없다는 점에 유의해야 합니다 야외로 나가려면 신밧드 어드벤처 옆에 있는 TRIP에서 티켓을 구매할 수 있는 건물이 있습니다 줄을 서서 10시까지 기다려 코드를 스캔하고 입장하세요 계단을 올라가 왼쪽으로 돌면 야외 롯데 매직 아일랜드로 나갈 수 있습니다 서둘러 오른쪽에 있는 시설에 입장하기 위해 줄을 서세요 정오 이후에는 실내로 돌아가 식사를 한 후 오후에 실내 시설을 이용하세요 이집트 파라오 시설도 인기 있는 시설이라는 점에 유의하세요 게임에 지치면 3D 및 4D 게임을 준비하세요 내부에 VISA 사물함이 있습니다 지폐를 바꿀 필요가 없습니다,2025-06-27,1,357,Friday,357
5,편리하고 재밌어요,2025-06-27,1,9,Friday,9
5,어린아이에게 적합,2025-06-26,1,9,Thursday,9
5,관광 명소는 평균입니다,2025-06-26,1,12,Thursday,12
5,친구와 갔다 휴일이었기 때문에 사람이 많아 시간도 없고 탈것에는 탈 수 없었습니다만 즐겁게 보낼 수 있었습니다 실내도 있고 여름 겨울에도 즐길 것 같습니다,2025-06-25,1,86,Wednesday,86
5,16시부터 갔지만 일요일에도 4번의 어트랙션을 탈 수 있었습니다 2명 이상이면 매우 가성비가 좋아서 매우 좋았습니다 자이드 윙이 마음에 들었습니다,2025-06-25,1,81,Wednesday,81
5,오래된 놀이공원인데 정말 클래식해요 부촌에 위치한 롯데빌딩은 정말 멋져요 시내 중심가에 있는 놀이공원이 마음에 들어요 아주 편리하고요 다음에 또 갈 거예요,2025-06-25,1,86,Wednesday,86
4,가본 적이 없는 것이 좋은 선택입니다,2025-06-24,1,20,Tuesday,20
5,가격도 저렴하고요 좋은 선택이에요,2025-06-24,1,18,Tuesday,18
5,롯데월드는 야외와 실내를 모두 갖춘 테마파크입니다 퍼레이드는 경쾌한 삼바의 리듬을 타고 시작되었습니다,2025-06-23,1,56,Monday,56
4,실내에서 날씨를 신경 쓰지 않고 즐길 수 있는 것이 좋습니다 엘리베이터 수가 적고 시간이 많이 걸리기 때문에 유모차로 이동이 어려움을 겪었습니다,2025-06-22,1,80,Sunday,80
4,목요일에 입장했지만 여전히 많은 사람들이 있으며 대부분의 게임은 70 분에서 90 분 이상을 정렬해야합니다 게임은 10 년 전과 거의 동일하며 약간 구식입니다 게임은 너무 오래 걸릴 것입니다 𣎴은 그만한 가치가 있습니다,2025-06-21,1,122,Saturday,122
2,가격면에서 찢어진 느낌이 있습니다 그날 너무 추웠고 많은 시설이 열리지 않았습니다 그러나 음식은 맛있습니다,2025-06-20,1,59,Friday,59
5,점원은 매우 친절합니다,2025-06-20,1,12,Friday,12
5,롯데월드는 두 번째 방문이에요 프로젝트들을 이제 막 시작했어요 밖은 좀 더운데 아이들과 함께 안에서 공연을 볼 수 있어서 좋아요 줄을 오래 서지 않아도 되니까요 아직 안 가보셨다면 꼭 한번 가보세요,2025-06-18,1,110,Wednesday,110
5,꽤 재미있다,2025-06-18,1,6,Wednesday,6
5,우선 매직 패스를 구매하시는 걸 추천합니다 어떤 프로젝트는 1시간씩 줄을 서야 하고 오래 서 있어야 하는 경우도 있지만 솔직히 말해서 파크 내 소비는 저렴합니다,2025-06-17,1,89,Tuesday,89
1,놀이 시설은 보통,2025-06-16,1,9,Monday,9
5,방문할만한 곳,2025-06-16,1,7,Monday,7
5,꽤 괜찮고 프로젝트도 많은데 어떤 프로젝트는 사람들이 너무 많이 줄을 서 있어요 예를 들어 실내 열기구 줄은 1시간 30분 이상이에요 평일에요,2025-06-15,1,79,Sunday,79
4,이 공원은 몇 번이고 놀 수 있습니다  지하철과 도시 근처,2025-06-15,1,32,Sunday,32
5,멋진 전망 매우 재미 놀이 공원에 쉽게 접근 할 수 있습니다,2025-06-14,1,33,Saturday,33
5,아이들은 특히 놀기를 좋아합니다,2025-06-14,1,17,Saturday,17
5,티켓 구매가 편리합니다 QR 코드로 입장,2025-06-12,1,23,Thursday,22
5,나쁘지 않아요,2025-06-12,1,7,Thursday,7
5,좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아,2025-06-12,1,101,Thursday,101
5,한국 드라마에 자주 나오는 곳이에요 실내외 디자인이 아주 훌륭해요 드디어 체크인도 잘 됐어요 공원에 있는 카페와 치킨집도 맛있어요 피곤할 땐 애프터눈 티를 먹고 어두워지면 다시 치킨을 먹었어요 야경도 아름다워요,2025-06-10,1,117,Tuesday,117
5,최근 한국 롯데월드를 방문했는데 전반적으로 매우 즐거운 경험이었습니다 우선 놀이공원의 시설은 매우 완벽하고 참신했으며 특히 롤러코스터와 회전목마 같은 고전적인 놀이기구는 독특한 디자인뿐만 아니라 부드럽게 작동하여 많은 즐거움을 선사했습니다 둘째 서비스 직원들은 친절하고 관광객들의 질문에 인내심을 가지고 답변하며 시의적절한 도움을 제공합니다 또한 놀이공원에는 다양한 먹거리가 있어 한국식 간식부터 세계 각국의 요리까지 만족스러운 맛을 찾을 수 있습니다 전반적으로 한국의 롯데월드는 엔터테인먼트 식사 그리고 수준 높은 서비스를 즐기기에 좋은 곳입니다 가족 여행이든 친구들과의 모임이든 이곳에서 즐거운 시간을 보낼 수 있습니다 한국 놀이공원의 재미를 경험하고 싶은 모든 분들께 강력 추천합니다,2025-06-10,1,385,Tuesday,385
5,슈퍼 재미 친구와 함께 두 번 놀고 흥미롭고 즐거운 풍경 여름 여행에 매우 적합 매우 행복 2 시간 동안 놀 수 있습니다 부모와 자식 휴가를 즐기기에 좋은 곳 가격도 저렴합니다,2025-06-09,1,98,Monday,98
5,행사장에서 사는 것보다 훨씬 저렴해요 매직 패스랑 같이 구매하면 긴 줄을 설 필요도 없고 더 가치 있어요 여행 중에 구매해서 정말 다행이에요,2025-06-04,1,78,Wednesday,78
